dataset,model,seed,interface,representation_id,shape_match,train_relative_error,validation_relative_error,test_relative_error
visualizing_soil,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,4.683286030012277e-16,4.605989346605128e-16,4.737353068667769e-16
visualizing_soil,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,4.14957493789004e-16,4.211339066298829e-16,4.216759659190315e-16
visualizing_soil,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,4.3472377136246386e-16,4.294624513545831e-16,4.324081997120779e-16
visualizing_soil,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,4.25564083858959e-15,4.291663750960151e-15,4.267435918551009e-15
visualizing_soil,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,1.4370628788541255e-15,1.440332188598547e-15,1.4299742284741993e-15
visualizing_soil,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,1.7788888886093138e-15,1.787491499430569e-15,1.7821576890209023e-15
visualizing_soil,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,1.771942065001501e-15,1.7828207933910104e-15,1.7473107098468534e-15
visualizing_soil,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,1.6993031033831997e-15,1.7212244317011454e-15,1.707853294309642e-15
visualizing_soil,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,2.6739833766149346e-15,2.6739065580826376e-15,2.6818892933585816e-15
visualizing_soil,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,1.7950575153661396e-15,1.801819453487242e-15,1.8007929815604963e-15
visualizing_soil,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,1.8180367358461954e-15,1.836242026557416e-15,1.828439599661821e-15
debutanizer,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,8.843429205611799e-16,8.769448848438398e-16,9.34306178882347e-16
debutanizer,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,8.952591912867939e-16,9.21576728408182e-16,9.455179966059256e-16
debutanizer,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.394365262811086e-16,8.622963859474574e-16,8.852422682104659e-16
debutanizer,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.0206016603349418e-15,1.043820613563578e-15,1.066314579817534e-15
debutanizer,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,8.95517772585687e-16,9.278588860976369e-16,9.311997170254718e-16
debutanizer,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,8.464805604741568e-16,8.662891316740807e-16,8.894849673514032e-16
debutanizer,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.575840223131598e-16,8.952940243940677e-16,9.031771397547358e-16
debutanizer,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.2688961363036848e-15,1.312883885496149e-15,1.3322925939806065e-15
debutanizer,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.1836656329030962e-15,1.2066920473137534e-15,1.3070869523021088e-15
debutanizer,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.2115019755999777e-15,1.286595395209691e-15,1.336258452053397e-15
debutanizer,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1235065812937007e-15,1.190773273569514e-15,1.237361665950323e-15
debutanizer,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.380540079460538e-15,1.4573406624452008e-15,1.5054601085213163e-15
debutanizer,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.2097259960612192e-15,1.296499685737215e-15,1.3125922748799706e-15
debutanizer,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,1.1306658468372029e-15,1.1967354742046204e-15,1.2421448576194507e-15
debutanizer,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.1515200975974608e-15,1.2413408722694079e-15,1.2665839445972532e-15
debutanizer,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,1.75230557395688e-15,1.8731814708925254e-15,1.9210727142368285e-15
debutanizer,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,0.026056360726160556,2.0163498894784617e-15,1.9972998330223505e-15
debutanizer,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,0.02605636072616056,2.0560722172395393e-15,2.0401724245041644e-15
debutanizer,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,0.026056360726160556,1.6108485063051755e-15,1.6100798181060635e-15
debutanizer,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,0.026056360726160556,1.801681132388975e-15,1.8111342370907073e-15
debutanizer,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,1.8397624523299607e-15,1.793922217540675e-15,1.7919840683766773e-15
debutanizer,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,2.6658848622580183e-15,2.425686689227206e-15,2.4886098715606115e-15
debutanizer,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,2.0578251434952737e-15,1.9825511565255773e-15,2.0024570794145894e-15
debutanizer,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,2.3350300237317428e-15,2.2782494145295762e-15,2.2940525682205564e-15
debutanizer,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,8.843429205611799e-16,8.769448848438398e-16,9.34306178882347e-16
debutanizer,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,8.952591912867939e-16,9.21576728408182e-16,9.455179966059256e-16
debutanizer,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.394365262811086e-16,8.622963859474574e-16,8.852422682104659e-16
debutanizer,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.0206016603349418e-15,1.043820613563578e-15,1.066314579817534e-15
debutanizer,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,8.95517772585687e-16,9.278588860976369e-16,9.311997170254718e-16
debutanizer,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,8.464805604741568e-16,8.662891316740807e-16,8.894849673514032e-16
debutanizer,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.575840223131598e-16,8.952940243940677e-16,9.031771397547358e-16
debutanizer,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.2688961363036848e-15,1.312883885496149e-15,1.3322925939806065e-15
debutanizer,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.1836656329030962e-15,1.2066920473137534e-15,1.3070869523021088e-15
debutanizer,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.2115019755999777e-15,1.286595395209691e-15,1.336258452053397e-15
debutanizer,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1235065812937007e-15,1.190773273569514e-15,1.237361665950323e-15
debutanizer,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.380540079460538e-15,1.4573406624452008e-15,1.5054601085213163e-15
debutanizer,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.2097259960612192e-15,1.296499685737215e-15,1.3125922748799706e-15
debutanizer,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,1.1306658468372029e-15,1.1967354742046204e-15,1.2421448576194507e-15
debutanizer,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.1515200975974608e-15,1.2413408722694079e-15,1.2665839445972532e-15
debutanizer,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,1.75230557395688e-15,1.8731814708925254e-15,1.9210727142368285e-15
debutanizer,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,0.026056360726160556,2.0163498894784617e-15,1.9972998330223505e-15
debutanizer,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,0.02605636072616056,2.0560722172395393e-15,2.0401724245041644e-15
debutanizer,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,0.026056360726160556,1.6108485063051755e-15,1.6100798181060635e-15
debutanizer,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,0.026056360726160556,1.801681132388975e-15,1.8111342370907073e-15
debutanizer,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,1.8397624523299607e-15,1.793922217540675e-15,1.7919840683766773e-15
debutanizer,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,2.6658848622580183e-15,2.425686689227206e-15,2.4886098715606115e-15
debutanizer,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,2.0578251434952737e-15,1.9825511565255773e-15,2.0024570794145894e-15
debutanizer,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,2.3350300237317428e-15,2.2782494145295762e-15,2.2940525682205564e-15
debutanizer,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,8.843429205611799e-16,8.769448848438398e-16,9.34306178882347e-16
debutanizer,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,8.952591912867939e-16,9.21576728408182e-16,9.455179966059256e-16
debutanizer,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.394365262811086e-16,8.622963859474574e-16,8.852422682104659e-16
debutanizer,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.0206016603349418e-15,1.043820613563578e-15,1.066314579817534e-15
debutanizer,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,8.95517772585687e-16,9.278588860976369e-16,9.311997170254718e-16
debutanizer,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,8.464805604741568e-16,8.662891316740807e-16,8.894849673514032e-16
debutanizer,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.575840223131598e-16,8.952940243940677e-16,9.031771397547358e-16
debutanizer,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.2688961363036848e-15,1.312883885496149e-15,1.3322925939806065e-15
debutanizer,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.1836656329030962e-15,1.2066920473137534e-15,1.3070869523021088e-15
debutanizer,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.2115019755999777e-15,1.286595395209691e-15,1.336258452053397e-15
debutanizer,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1235065812937007e-15,1.190773273569514e-15,1.237361665950323e-15
debutanizer,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.380540079460538e-15,1.4573406624452008e-15,1.5054601085213163e-15
debutanizer,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.2097259960612192e-15,1.296499685737215e-15,1.3125922748799706e-15
debutanizer,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,1.1306658468372029e-15,1.1967354742046204e-15,1.2421448576194507e-15
debutanizer,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.1515200975974608e-15,1.2413408722694079e-15,1.2665839445972532e-15
debutanizer,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,1.75230557395688e-15,1.8731814708925254e-15,1.9210727142368285e-15
debutanizer,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,0.026056360726160556,2.0163498894784617e-15,1.9972998330223505e-15
debutanizer,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,0.02605636072616056,2.0560722172395393e-15,2.0401724245041644e-15
debutanizer,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,0.026056360726160556,1.6108485063051755e-15,1.6100798181060635e-15
debutanizer,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,0.026056360726160556,1.801681132388975e-15,1.8111342370907073e-15
debutanizer,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,1.8397624523299607e-15,1.793922217540675e-15,1.7919840683766773e-15
debutanizer,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,2.6658848622580183e-15,2.425686689227206e-15,2.4886098715606115e-15
debutanizer,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,2.0578251434952737e-15,1.9825511565255773e-15,2.0024570794145894e-15
debutanizer,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,2.3350300237317428e-15,2.2782494145295762e-15,2.2940525682205564e-15
debutanizer,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,8.843429205611799e-16,8.769448848438398e-16,9.34306178882347e-16
debutanizer,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,8.952591912867939e-16,9.21576728408182e-16,9.455179966059256e-16
debutanizer,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.394365262811086e-16,8.622963859474574e-16,8.852422682104659e-16
debutanizer,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.0206016603349418e-15,1.043820613563578e-15,1.066314579817534e-15
debutanizer,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,8.95517772585687e-16,9.278588860976369e-16,9.311997170254718e-16
debutanizer,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,8.464805604741568e-16,8.662891316740807e-16,8.894849673514032e-16
debutanizer,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.575840223131598e-16,8.952940243940677e-16,9.031771397547358e-16
debutanizer,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.2688961363036848e-15,1.312883885496149e-15,1.3322925939806065e-15
debutanizer,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.1836656329030962e-15,1.2066920473137534e-15,1.3070869523021088e-15
debutanizer,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.2115019755999777e-15,1.286595395209691e-15,1.336258452053397e-15
debutanizer,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1235065812937007e-15,1.190773273569514e-15,1.237361665950323e-15
debutanizer,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.380540079460538e-15,1.4573406624452008e-15,1.5054601085213163e-15
debutanizer,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.2097259960612192e-15,1.296499685737215e-15,1.3125922748799706e-15
debutanizer,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,1.1306658468372029e-15,1.1967354742046204e-15,1.2421448576194507e-15
debutanizer,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.1515200975974608e-15,1.2413408722694079e-15,1.2665839445972532e-15
debutanizer,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,1.75230557395688e-15,1.8731814708925254e-15,1.9210727142368285e-15
debutanizer,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,0.026056360726160556,2.0163498894784617e-15,1.9972998330223505e-15
debutanizer,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,0.02605636072616056,2.0560722172395393e-15,2.0401724245041644e-15
debutanizer,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,0.026056360726160556,1.6108485063051755e-15,1.6100798181060635e-15
debutanizer,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,0.026056360726160556,1.801681132388975e-15,1.8111342370907073e-15
debutanizer,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,1.8397624523299607e-15,1.793922217540675e-15,1.7919840683766773e-15
debutanizer,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,2.6658848622580183e-15,2.425686689227206e-15,2.4886098715606115e-15
debutanizer,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,2.0578251434952737e-15,1.9825511565255773e-15,2.0024570794145894e-15
debutanizer,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,2.3350300237317428e-15,2.2782494145295762e-15,2.2940525682205564e-15
debutanizer,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,8.843429205611799e-16,8.769448848438398e-16,9.34306178882347e-16
debutanizer,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,8.952591912867939e-16,9.21576728408182e-16,9.455179966059256e-16
debutanizer,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.394365262811086e-16,8.622963859474574e-16,8.852422682104659e-16
debutanizer,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.0206016603349418e-15,1.043820613563578e-15,1.066314579817534e-15
debutanizer,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,8.95517772585687e-16,9.278588860976369e-16,9.311997170254718e-16
debutanizer,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,8.464805604741568e-16,8.662891316740807e-16,8.894849673514032e-16
debutanizer,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.575840223131598e-16,8.952940243940677e-16,9.031771397547358e-16
debutanizer,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.2688961363036848e-15,1.312883885496149e-15,1.3322925939806065e-15
debutanizer,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.1836656329030962e-15,1.2066920473137534e-15,1.3070869523021088e-15
debutanizer,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.2115019755999777e-15,1.286595395209691e-15,1.336258452053397e-15
debutanizer,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1235065812937007e-15,1.190773273569514e-15,1.237361665950323e-15
debutanizer,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.380540079460538e-15,1.4573406624452008e-15,1.5054601085213163e-15
debutanizer,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.2097259960612192e-15,1.296499685737215e-15,1.3125922748799706e-15
debutanizer,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,1.1306658468372029e-15,1.1967354742046204e-15,1.2421448576194507e-15
debutanizer,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.1515200975974608e-15,1.2413408722694079e-15,1.2665839445972532e-15
debutanizer,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,1.75230557395688e-15,1.8731814708925254e-15,1.9210727142368285e-15
debutanizer,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,0.026056360726160556,2.0163498894784617e-15,1.9972998330223505e-15
debutanizer,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,0.02605636072616056,2.0560722172395393e-15,2.0401724245041644e-15
debutanizer,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,0.026056360726160556,1.6108485063051755e-15,1.6100798181060635e-15
debutanizer,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,0.026056360726160556,1.801681132388975e-15,1.8111342370907073e-15
debutanizer,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,1.8397624523299607e-15,1.793922217540675e-15,1.7919840683766773e-15
debutanizer,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,2.6658848622580183e-15,2.425686689227206e-15,2.4886098715606115e-15
debutanizer,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,2.0578251434952737e-15,1.9825511565255773e-15,2.0024570794145894e-15
debutanizer,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,2.3350300237317428e-15,2.2782494145295762e-15,2.2940525682205564e-15
debutanizer,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,8.843429205611799e-16,8.769448848438398e-16,9.34306178882347e-16
debutanizer,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,8.952591912867939e-16,9.21576728408182e-16,9.455179966059256e-16
debutanizer,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,8.394365262811086e-16,8.622963859474574e-16,8.852422682104659e-16
debutanizer,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.0206016603349418e-15,1.043820613563578e-15,1.066314579817534e-15
debutanizer,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,8.95517772585687e-16,9.278588860976369e-16,9.311997170254718e-16
debutanizer,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,8.464805604741568e-16,8.662891316740807e-16,8.894849673514032e-16
debutanizer,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.575840223131598e-16,8.952940243940677e-16,9.031771397547358e-16
debutanizer,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.2688961363036848e-15,1.312883885496149e-15,1.3322925939806065e-15
debutanizer,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.1836656329030962e-15,1.2066920473137534e-15,1.3070869523021088e-15
debutanizer,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.2115019755999777e-15,1.286595395209691e-15,1.336258452053397e-15
debutanizer,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1235065812937007e-15,1.190773273569514e-15,1.237361665950323e-15
debutanizer,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,1.380540079460538e-15,1.4573406624452008e-15,1.5054601085213163e-15
debutanizer,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.2097259960612192e-15,1.296499685737215e-15,1.3125922748799706e-15
debutanizer,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,1.1306658468372029e-15,1.1967354742046204e-15,1.2421448576194507e-15
debutanizer,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.1515200975974608e-15,1.2413408722694079e-15,1.2665839445972532e-15
debutanizer,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,1.75230557395688e-15,1.8731814708925254e-15,1.9210727142368285e-15
debutanizer,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,0.026056360726160556,2.0163498894784617e-15,1.9972998330223505e-15
debutanizer,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,0.02605636072616056,2.0560722172395393e-15,2.0401724245041644e-15
debutanizer,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,0.026056360726160556,1.6108485063051755e-15,1.6100798181060635e-15
debutanizer,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,0.026056360726160556,1.801681132388975e-15,1.8111342370907073e-15
debutanizer,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,1.8397624523299607e-15,1.793922217540675e-15,1.7919840683766773e-15
debutanizer,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,2.6658848622580183e-15,2.425686689227206e-15,2.4886098715606115e-15
debutanizer,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,2.0578251434952737e-15,1.9825511565255773e-15,2.0024570794145894e-15
debutanizer,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,2.3350300237317428e-15,2.2782494145295762e-15,2.2940525682205564e-15
CPMP-2015-regression,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,8.278991879526645e-16,8.308864244854641e-16,8.181356039256414e-16
CPMP-2015-regression,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,7.161046138194787e-16,7.247697589702371e-16,6.994382643857376e-16
CPMP-2015-regression,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,7.726318957381797e-16,7.70888900140617e-16,7.520211316567108e-16
CPMP-2015-regression,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,3.655257882283177e-15,3.750761627145101e-15,3.547301178324104e-15
CPMP-2015-regression,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,3.94073430842435e-15,4.042764119338947e-15,3.829115731316899e-15
CPMP-2015-regression,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,7.586921242240238e-16,7.726058867508966e-16,7.392783161528716e-16
CPMP-2015-regression,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,8.095292223997891e-16,8.085514485166218e-16,7.915859004643216e-16
CPMP-2015-regression,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,7.228976043683495e-16,7.27929378426356e-16,7.055018373331463e-16
CPMP-2015-regression,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,3.5139283686105265e-16,3.294586656725318e-16,3.234310193662845e-16
CPMP-2015-regression,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,3.3094130041844794e-16,3.048640875053541e-16,3.0516933611173296e-16
CPMP-2015-regression,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,4.398070887122033e-16,3.9813594070090936e-16,3.989186623621689e-16
CPMP-2015-regression,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,3.3332394847403184e-16,3.071965119099129e-16,3.052828733314514e-16
