panel,dataset,task,method,draw,selection_agreement,validation_log_quotient_regret,selected_test_log_quotient_loss
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,384,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,385,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,386,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,387,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,388,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,389,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,390,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,391,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,392,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,393,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,394,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,395,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,396,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,397,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,398,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,399,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,400,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,401,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,402,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,403,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,404,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,405,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,406,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,407,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,408,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,409,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,410,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,411,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,412,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,413,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,414,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,415,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,416,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,417,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,418,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,419,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,420,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,421,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,422,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,423,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,424,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,425,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,426,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,427,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,428,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,429,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,430,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,431,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,432,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,433,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,434,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,435,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,436,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,437,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,438,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,439,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,440,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,441,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,442,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,443,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,444,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,445,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,446,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,447,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,448,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,449,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,450,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,451,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,452,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,453,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,454,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,455,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,456,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,457,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,458,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,459,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,460,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,461,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,462,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,463,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,464,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,465,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,466,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,467,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,468,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,469,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,470,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,471,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,472,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,473,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,474,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,475,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,476,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,477,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,478,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,479,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,480,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,481,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,482,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,483,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,484,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,485,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,486,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,487,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,488,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,489,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,490,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,491,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,492,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,493,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,494,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,495,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,496,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,497,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,498,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,499,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,500,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,501,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,502,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,503,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,504,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,505,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,506,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,507,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,508,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,509,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,510,True,0.0,0.16038645807337157
openml_taskbalanced,openml-spambase-44,binclass,iid_jackknife64,511,True,0.0,0.16038645807337157
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,0,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,1,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,2,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,3,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,4,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,5,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,6,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,7,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,8,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,9,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,10,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,11,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,12,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,13,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,14,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,15,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,16,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,17,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,18,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,19,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,20,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,21,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,22,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,23,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,24,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,25,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,26,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,27,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,28,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,29,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,30,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,31,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,32,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,33,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,34,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,35,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,36,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,37,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,38,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,39,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,40,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,41,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,42,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,43,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,44,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,45,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,46,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,47,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,48,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,49,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,50,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,51,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,52,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,53,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,54,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,55,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,56,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,57,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,58,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,59,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,60,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,61,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,62,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,63,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,64,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,65,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,66,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,67,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,68,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,69,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,70,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,71,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,72,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,73,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,74,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,75,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,76,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,77,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,78,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,79,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,80,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,81,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,82,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,83,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,84,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,85,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,86,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,87,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,88,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,89,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,90,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,91,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,92,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,93,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,94,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,95,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,96,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,97,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,98,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,99,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,100,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,101,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,102,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,103,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,104,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,105,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,106,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,107,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,108,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,109,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,110,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,111,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,112,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,113,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,114,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,115,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,116,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,117,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,118,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,119,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,120,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,121,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,122,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,123,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,124,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,125,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,126,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,127,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,128,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,129,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,130,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,131,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,132,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,133,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,134,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,135,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,136,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,137,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,138,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,139,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,140,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,141,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,142,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,143,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,144,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,145,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,146,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,147,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,148,True,0.0,0.042871696311617455
openml_taskbalanced,openml-banknote-1462,binclass,strength2_jackknife64,149,True,0.0,0.042871696311617455
