dataset,problem_type,model,model_seed,orbit_member,condition,function_matched,optimizer,momentum,weight_decay,epoch,split,initial_max_logit_difference,reference_rmse,reference_mae,transformed_rmse,transformed_mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,reference_log_loss,reference_accuracy,reference_roc_auc,transformed_log_loss,transformed_accuracy,transformed_roc_auc,probability_rmse,probability_mad,js_divergence,label_flip_rate
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,0,validation,1.4901161193847656e-08,174.0432615476274,131.12420678138733,174.04326171765277,131.12420690059662,1.3437078566819417e-08,0.9999999999965428,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,0,test,1.4901161193847656e-08,183.90228924238383,143.5736511349678,183.9022893136832,143.57365116477013,1.4212762209093656e-08,0.9999999999959576,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,1,validation,1.4901161193847656e-08,174.03806874068118,131.13519382476807,174.0380687549906,131.13519370555878,2.052547655050624e-08,0.9999999999919216,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,1,test,1.4901161193847656e-08,183.89098625768295,143.5818512737751,183.89098620625404,143.58185121417046,1.79778801692409e-08,0.99999999999351,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,2,validation,1.4901161193847656e-08,174.02896835877868,131.17982560396194,174.02896813523174,131.1798255443573,1.9778844107368068e-08,0.9999999999923412,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,2,test,1.4901161193847656e-08,183.86261303829284,143.61900639533997,183.8626131023325,143.6190064251423,1.3231361544852767e-08,0.9999999999964462,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,5,validation,1.4901161193847656e-08,173.98917090513424,131.3447903394699,173.9891709143984,131.3447903394699,2.052547655050624e-08,0.9999999999912332,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,5,test,1.4901161193847656e-08,183.74464335924685,143.76158130168915,183.74464358427653,143.76158133149147,1.5130640795877513e-08,0.999999999995351,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,10,validation,1.4901161193847656e-08,173.91473817870144,131.64472091197968,173.9147380273987,131.64472073316574,1.9778844107368068e-08,0.9999999999922202,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,10,test,1.4901161193847656e-08,183.5356261345901,144.00149211287498,183.5356261121579,144.00149223208427,1.7212509814026342e-08,0.9999999999947604,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,20,validation,1.4901161193847656e-08,173.69104673611392,131.79658436775208,173.69104678799914,131.79658442735672,1.819389038715861e-08,0.9999999999963354,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,20,test,1.4901161193847656e-08,183.1492793203478,144.04558566212654,183.14927931843457,144.04558566212654,1.7212509814026342e-08,0.9999999999971672,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,final,validation,1.4901161193847656e-08,169.5928108894536,128.57808834314346,169.59281102662263,128.5780884027481,3.1512742537897715e-08,0.9999999999997938,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_momentum,True,sgd,0.9,0.0001,final,test,1.4901161193847656e-08,178.0173694575079,139.38224944472313,178.0173698675288,139.38224947452545,2.4617226262045088e-08,0.999999999999879,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,0,validation,1.4901161193847656e-08,174.0432615476274,131.12420678138733,174.04326171765277,131.12420690059662,1.3437078566819417e-08,0.9999999999965428,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,0,test,1.4901161193847656e-08,183.90228924238383,143.5736511349678,183.9022893136832,143.57365116477013,1.4212762209093656e-08,0.9999999999959576,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,1,validation,1.4901161193847656e-08,174.0412754448888,131.13252741098404,174.04127557580335,131.13252764940262,1.7347193836990745e-08,0.999999999994273,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,1,test,1.4901161193847656e-08,183.8966189194154,143.5804318189621,183.89661885492143,143.58043161034584,1.5130640795877513e-08,0.9999999999953963,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,2,validation,1.4901161193847656e-08,174.03929960477424,131.14070892333984,174.03929961909884,131.14070880413055,2.052547655050624e-08,0.9999999999918424,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,2,test,1.4901161193847656e-08,183.89099460994564,143.58708208799362,183.89099438618743,143.58708202838898,1.7212509814026342e-08,0.9999999999940508,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,5,validation,1.4901161193847656e-08,174.03345382326214,131.16467815637589,174.03345392671994,131.16467815637589,1.900289874786885e-08,0.9999999999929572,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,5,test,1.4901161193847656e-08,183.8743518562705,143.60651540756226,183.87435178999985,143.60651525855064,9.70916497365826e-09,0.9999999999980976,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,10,validation,1.4901161193847656e-08,174.02392216391036,131.20251882076263,174.02392207511656,131.20251882076263,1.900289874786885e-08,0.999999999992892,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,10,test,1.4901161193847656e-08,183.847367635508,143.6380670964718,183.84736748268543,143.63806691765785,1.5569300932755105e-08,0.9999999999950648,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,20,validation,1.4901161193847656e-08,174.0054129869181,131.2707051038742,174.00541299677195,131.27070504426956,1.6456993061197926e-08,0.9999999999945638,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,20,test,1.4901161193847656e-08,183.79589995567423,143.6947884559631,183.7958996143379,143.69478821754456,1.5569300932755105e-08,0.9999999999950904,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,final,validation,1.4901161193847656e-08,173.85303495386594,131.62968814373016,173.8530350269597,131.6296884417534,1.6456993061197926e-08,0.999999999995134,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,matched_sgd_plain,True,sgd,0.0,0.0,final,test,1.4901161193847656e-08,183.4489053175782,143.959780305624,183.4489048684874,143.95977991819382,1.9762043886796365e-08,0.9999999999938928,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,0,validation,0.01218918338418,174.0432615476274,131.12420678138733,173.88359959653158,130.9474315047264,0.0039572396763145,0.71075693631165,0.7123340581368733,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,0,test,0.01218918338418,183.90228924238383,143.5736511349678,183.72304949862487,143.40555477142334,0.0034341778971862,0.7738671452989759,0.7592152729322432,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,1,validation,0.01218918338418,166.6845749933987,126.02820885181428,166.37241092322475,126.29635161161424,0.0304708508887906,0.956191274503532,0.9568522545204852,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,1,test,0.01218918338418,174.46742724628103,136.01865446567535,173.57767719438536,135.6488762795925,0.0305760132509039,0.959345512066468,0.9610576634222542,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,2,validation,0.01218918338418,151.0977504384547,115.24829435348512,151.86085999212878,117.17979681491852,0.0878011923742849,0.9743859728492396,0.9747675383382924,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,2,test,0.01218918338418,151.78662302254952,116.43727776408195,151.01105173699375,116.35623955726624,0.0879273882117055,0.9753137218961462,0.9763321867740128,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,5,validation,0.01218918338418,130.76223994389176,96.85588297247888,131.91779940905002,97.4546245932579,0.1168513879884364,0.9859450975991528,0.9850452048523688,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,5,test,0.01218918338418,129.72710752807714,97.0282570719719,131.2674041401762,97.84210190176964,0.1060650853720792,0.988840940490512,0.9893164525182818,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,10,validation,0.01218918338418,114.0238774985362,78.18304452300072,113.80490687372328,77.89170438051224,0.071723291347496,0.9952750873249984,0.9949967097734032,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,10,test,0.01218918338418,115.54003913238353,81.99787655472755,115.23791530126114,81.38794755935669,0.0663966966635606,0.9963878394861628,0.996521966302743,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,20,validation,0.01218918338418,98.33927750357344,65.75920033454895,94.1596659359984,64.25674057006836,0.0910072818135289,0.993872595835237,0.9910713263904782,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,20,test,0.01218918338418,100.48706421981365,69.98755802214146,98.01899113412868,68.77841883897781,0.0939026897486012,0.9938860915346373,0.9922922853652396,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,final,validation,0.01218918338418,71.69253285446618,45.525127321481705,68.78998592971136,43.35328924655914,0.1273860463401062,0.9921761660963756,0.9942528324559394,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,0,ordinary_adamw,False,adamw,0.0,0.0001,final,test,0.01218918338418,73.53486860531869,45.64609509706497,73.90723583173788,45.98749814927578,0.1276889295721081,0.9928632725572516,0.9941364899119944,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,0,validation,1.1175870895385742e-08,174.0432615476274,131.12420678138733,174.0432616326172,131.12420672178268,1.4513703655948429e-08,0.9999999999959674,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,0,test,1.1175870895385742e-08,183.90228924238383,143.5736511349678,183.9022893015934,143.57365119457245,1.3730832785065324e-08,0.9999999999962336,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,1,validation,1.1175870895385742e-08,166.6845749933987,126.02820885181428,166.80076950791607,126.13959497213364,0.002279292329205,0.9997799834569993,0.9996659704737924,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,1,test,1.1175870895385742e-08,174.46742724628103,136.01865446567535,174.6017206594577,136.17398962378502,0.002243287501789,0.9997794393145631,0.9997326721484074,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,2,validation,1.1175870895385742e-08,151.0977504384547,115.24829435348512,151.42446053374312,115.26154750585556,0.0163434208376126,0.999249531311292,0.9990880350194552,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,2,test,1.1175870895385742e-08,151.78662302254952,116.43727776408195,152.3660465835561,116.87808142602444,0.0156982483485477,0.99923324897781,0.9991591242661448,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,5,validation,1.1175870895385742e-08,130.76223994389176,96.85588297247888,130.04660706957714,97.16518008708954,0.0464974990115702,0.9988057349429752,0.9985480086976424,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,5,test,1.1175870895385742e-08,129.72710752807714,97.0282570719719,128.56099243659278,97.39389733970164,0.0445770494064638,0.9989710255332676,0.9989503582014396,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,10,validation,1.1175870895385742e-08,114.0238774985362,78.18304452300072,112.29233114893243,76.81291109323502,0.0382539063337956,0.9987251135721964,0.9987575818265048,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,10,test,1.1175870895385742e-08,115.54003913238353,81.99787655472755,113.83828877688288,80.70062175393105,0.0358571407811481,0.9989592842677874,0.9990162513876014,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,20,validation,1.1175870895385742e-08,98.33927750357344,65.75920033454895,98.72846682144284,65.1238565146923,0.041083748746094,0.9992131268048796,0.9989750228885326,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,20,test,1.1175870895385742e-08,100.48706421981365,69.98755802214146,100.22795250451878,68.84833167493343,0.0429798899635735,0.9989967597924656,0.9987462413167622,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,final,validation,1.1175870895385742e-08,71.69253285446618,45.525127321481705,72.2497128063654,46.67229726910591,0.0555947280215293,0.9979646546215378,0.997884241245136,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw,True,adamw,0.0,0.0001,final,test,1.1175870895385742e-08,73.53486860531869,45.64609509706497,73.81920600873791,46.11316733062267,0.0540627488772064,0.9983548636406592,0.998663450149346,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,validation,1.1175870895385742e-08,174.0432615476274,131.12420678138733,174.0432616326172,131.12420672178268,1.4513703655948429e-08,0.9999999999959674,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,test,1.1175870895385742e-08,183.90228924238383,143.5736511349678,183.9022893015934,143.57365119457245,1.3730832785065324e-08,0.9999999999962336,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,validation,1.1175870895385742e-08,166.68456471175568,126.028200507164,166.80075935949446,126.1395868062973,0.0022793020535692,0.9997799820000832,0.9996659704737924,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,test,1.1175870895385742e-08,174.4674144208423,136.01864326000214,174.60170781525534,136.17397844791412,0.0022432915710624,0.9997794391832702,0.9997326721484074,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,2,validation,1.1175870895385742e-08,151.09770907644904,115.248264670372,151.42441954546285,115.26151621341704,0.0163434660529903,0.9992495332374602,0.9990880350194552,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,2,test,1.1175870895385742e-08,151.78655786037575,116.4372202306986,152.36598284933044,116.87802343070508,0.0156983003578372,0.999233248832446,0.9991591242661448,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,5,validation,1.1175870895385742e-08,130.76224002766207,96.85590586066246,130.0466033669395,97.16519352793694,0.0464974214289848,0.9988057376607492,0.9985480086976424,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,5,test,1.1175870895385742e-08,129.7271218260485,97.0282790362835,128.56100689324964,97.39391243457794,0.044576967994011,0.998971027374467,0.9989503582014396,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,10,validation,1.1175870895385742e-08,114.02383278440652,78.18299838900566,112.2922919576531,76.81287178397179,0.0382538557169428,0.9987251177621156,0.9987575818265048,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,10,test,1.1175870895385742e-08,115.54001614518376,81.99784173071384,113.838269273906,80.70059135556221,0.0358571179634035,0.9989592858973164,0.9990162513876014,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,20,validation,1.1175870895385742e-08,98.33913744266852,65.7591303884983,98.72833134528037,65.12377670407295,0.0410838824712586,0.9992131203497674,0.9989750228885326,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,20,test,1.1175870895385742e-08,100.48698533382267,69.98751176893711,100.22786994058322,68.84829227626324,0.0429799616058009,0.998996754687753,0.9987462413167622,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,final,validation,1.1175870895385742e-08,71.69312358787292,45.525335013866425,72.2492891312784,46.6721308529377,0.0555971456629967,0.9979647522511332,0.99789139391165,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,final,test,1.1175870895385742e-08,73.53478922017656,45.64545185863972,73.81946953503692,46.11323453485966,0.0540656482829334,0.9983549522966588,0.998663450149346,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,0,validation,1.1175870895385742e-08,174.0432615476274,131.12420678138733,174.0432616326172,131.12420672178268,1.4513703655948429e-08,0.9999999999959674,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,0,test,1.1175870895385742e-08,183.90228924238383,143.5736511349678,183.9022893015934,143.57365119457245,1.3730832785065324e-08,0.9999999999962336,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,1,validation,1.1175870895385742e-08,174.03806874068118,131.13519382476807,174.0380688524353,131.13519382476807,2.1942657414930567e-08,0.9999999999907414,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,1,test,1.1175870895385742e-08,183.89098625768295,143.5818512737751,183.89098627903215,143.5818511545658,1.6411484174696726e-08,0.9999999999946524,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,2,validation,1.1175870895385742e-08,174.02896835877868,131.17982560396194,174.0289684741119,131.17982584238052,1.900289874786885e-08,0.9999999999929516,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,2,test,1.1175870895385742e-08,183.86261303829284,143.61900639533997,183.86261306997883,143.61900648474693,1.7599356088754192e-08,0.9999999999937468,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,5,validation,1.1175870895385742e-08,173.98917090513424,131.3447903394699,173.9891709101204,131.34479039907455,1.819389038715861e-08,0.999999999993095,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,5,test,1.1175870895385742e-08,183.74464335924685,143.76158130168915,183.74464358000387,143.7615815103054,1.4212762209093656e-08,0.9999999999958984,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,10,validation,1.1175870895385742e-08,173.91473817870144,131.64472091197968,173.91473799950018,131.64472091197968,1.5515801855350686e-08,0.999999999995198,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,10,test,1.1175870895385742e-08,183.5356261345901,144.00149211287498,183.5356258179722,144.0014918744564,1.7212509814026342e-08,0.9999999999947756,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,20,validation,1.1175870895385742e-08,173.69104673611392,131.79658436775208,173.69104667685264,131.7965842485428,1.900289874786885e-08,0.999999999996069,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,20,test,1.1175870895385742e-08,183.1492793203478,144.04558566212654,183.14927922870464,144.04558566212654,1.5569300932755105e-08,0.9999999999976892,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,final,validation,1.1175870895385742e-08,169.5928108894536,128.57808834314346,169.59281095235576,128.57808846235275,2.6874157133638837e-08,0.9999999999998525,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_momentum,True,sgd,0.9,0.0001,final,test,1.1175870895385742e-08,178.0173694575079,139.38224944472313,178.01736947076586,139.38224917650223,2.620703860953425e-08,0.9999999999998652,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,0,validation,1.1175870895385742e-08,174.0432615476274,131.12420678138733,174.0432616326172,131.12420672178268,1.4513703655948429e-08,0.9999999999959674,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,0,test,1.1175870895385742e-08,183.90228924238383,143.5736511349678,183.9022893015934,143.57365119457245,1.3730832785065324e-08,0.9999999999962336,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,1,validation,1.1175870895385742e-08,174.0412754448888,131.13252741098404,174.04127575426116,131.13252782821655,2.261797355712533e-08,0.9999999999902854,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,1,test,1.1175870895385742e-08,183.8966189194154,143.5804318189621,183.89661880775472,143.58043158054352,1.5569300932755105e-08,0.999999999995124,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,2,validation,1.1175870895385742e-08,174.03929960477424,131.14070892333984,174.03929945621374,131.14070868492126,1.3437078566819417e-08,0.9999999999965812,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,2,test,1.1175870895385742e-08,183.89099460994564,143.58708208799362,183.89099457578976,143.58708226680756,1.6411484174696726e-08,0.9999999999945868,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,5,validation,1.1175870895385742e-08,174.03345382326214,131.16467815637589,174.033453658258,131.16467779874802,2.052547655050624e-08,0.9999999999917312,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,5,test,1.1175870895385742e-08,183.8743518562705,143.60651540756226,183.87435187437103,143.6065154671669,1.0379533955170071e-08,0.999999999997836,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,10,validation,1.1175870895385742e-08,174.02392216391036,131.20251882076263,174.0239222944256,131.2025190591812,1.5515801855350686e-08,0.9999999999952108,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,10,test,1.1175870895385742e-08,183.847367635508,143.6380670964718,183.8473677393972,143.6380671262741,1.7599356088754192e-08,0.9999999999937016,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,20,validation,1.1175870895385742e-08,174.0054129869181,131.2707051038742,174.00541297262967,131.27070504426956,1.9778844107368068e-08,0.9999999999919936,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,20,test,1.1175870895385742e-08,183.79589995567423,143.6947884559631,183.7958998783682,143.6947884261608,1.5130640795877513e-08,0.9999999999954452,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,final,validation,1.1175870895385742e-08,173.85303495386594,131.62968814373016,173.85303497157545,131.6296882033348,1.9778844107368068e-08,0.9999999999933572,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,matched_sgd_plain,True,sgd,0.0,0.0,final,test,1.1175870895385742e-08,183.4489053175782,143.959780305624,183.44890488275544,143.95977991819382,1.9068421468544098e-08,0.9999999999943358,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,ordinary_adamw,False,adamw,0.0,0.0001,0,validation,0.0160473696887493,174.0432615476274,131.12420678138733,173.84709534054605,131.04956555366516,0.0065967291894436,0.5650210237082837,0.5328293087663081,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,ordinary_adamw,False,adamw,0.0,0.0001,0,test,0.0160473696887493,183.90228924238383,143.5736511349678,183.67284750929656,143.50148460268974,0.0058902978461416,0.5769729523438604,0.5536375700254832,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,ordinary_adamw,False,adamw,0.0,0.0001,1,validation,0.0160473696887493,166.6845749933987,126.02820885181428,166.69590279541512,126.36410850286484,0.022233608332087,0.96535518971643,0.967187142366674,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,ordinary_adamw,False,adamw,0.0,0.0001,1,test,0.0160473696887493,174.46742724628103,136.01865446567535,173.95306421610735,135.8263121843338,0.0216332496618269,0.9663306648535628,0.968492417545004,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,ordinary_adamw,False,adamw,0.0,0.0001,2,validation,0.0160473696887493,151.0977504384547,115.24829435348512,151.68237260386056,115.67784884572028,0.0629049804106385,0.98159780106185,0.9817699988555731,,,,,,,,,,
bike-sharing,regression,controlled_mlp,0,1,ordinary_adamw,False,adamw,0.0,0.0001,2,test,0.0160473696887493,151.78662302254952,116.43727776408195,150.8466310048119,115.44836564362048,0.0624525042324023,0.9819550051261464,0.982378177178105,,,,,,,,,,
